season,season_type,player_id,player_name,team,targets,receptions,receiving_yards,receiving_tds,epa_total,epa_per_target,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_reception,first_downs,explosive_plays,red_zone_targets,red_zone_tds
2020,REG,00-0027944,J.Jones,ATL,68,51,771.0,3,53.428660383585026,0.7857155938762503,45,0.6617647058823529,764.0,231.0,11.235294117647058,4.529411764705882,36.0,16,10,1
2020,REG,00-0027966,M.Ingram,BAL,8,6,50.0,0,0.04204380888709558,0.0052554761108869474,3,0.375,12.0,49.0,1.5,8.166666666666666,2.0,0,2,0
2020,REG,00-0027973,A.Dalton,DAL,1,1,-3.0,0,-1.70650344807655,-1.70650344807655,0,0.0,-7.0,4.0,-7.0,4.0,0.0,0,0,0
2020,REG,00-0027981,K.Rudolph,MIN,38,28,334.0,1,7.725041541816739,0.20329056688991418,24,0.631578947368421,261.0,164.0,6.868421052631579,5.857142857142857,16.0,5,6,1
2020,REG,00-0028002,R.Cobb,HOU,50,38,441.0,3,23.97350142776417,0.47947002855528337,29,0.58,323.0,171.0,6.46,4.5,20.0,6,9,2
2020,REG,00-0028042,L.Stocker,ATL,11,7,63.0,0,1.054195458302277,0.09583595075475246,5,0.45454545454545453,21.0,52.0,1.9090909090909092,7.428571428571429,4.0,1,1,0
2020,REG,00-0028063,T.Jones,BUF,2,0,0.0,0,-1.0273529724217951,-0.5136764862108976,0,0.0,44.0,0.0,22.0,0.0,0.0,0,0,0
2020,REG,00-0028074,A.Sherman,KC,2,1,5.0,1,2.3352097967872347,1.1676048983936174,1,0.5,8.0,7.0,4.0,7.0,1.0,0,1,1
2020,REG,00-0028087,D.Lewis,NYG,31,19,127.0,1,-0.8340031042291114,-0.026903325942874562,9,0.2903225806451613,69.0,80.0,2.225806451612903,4.2105263157894735,8.0,0,6,1
2020,REG,00-0028097,L.Smith,BUF,6,4,35.0,2,-0.136273412732403,-0.022712235455400503,3,0.5,22.0,20.0,3.6666666666666665,5.0,3.0,1,3,2
2020,REG,00-0028142,V.Green,LAC,6,3,50.0,1,1.9138455621432482,0.31897426035720805,3,0.5,71.0,23.0,11.833333333333334,7.666666666666667,2.0,1,0,0
2020,REG,00-0028149,B.Miller,JAX,2,1,2.0,0,-0.079300873796456,-0.039650436898228,1,0.5,-3.0,3.0,-1.5,3.0,1.0,0,0,0
2020,REG,00-0028237,C.Hogan,NYJ,26,14,118.0,0,-6.59469107351394,-0.2536419643659208,11,0.4230769230769231,259.0,40.0,9.961538461538462,2.857142857142857,6.0,1,4,0
2020,REG,00-0028292,N.Bellore,SEA,1,1,9.0,0,2.0095897638239,2.0095897638239,1,1.0,3.0,6.0,3.0,6.0,1.0,0,0,0
2020,REG,00-0028411,D.Inman,WAS,29,18,163.0,2,5.13540856335033,0.17708305390863208,14,0.4827586206896552,231.0,44.0,7.9655172413793105,2.4444444444444446,11.0,0,3,2
2020,REG,00-0029000,C.Beasley,BUF,108,82,967.0,4,59.435797569245956,0.5503314589744996,68,0.6296296296296297,832.0,355.0,7.703703703703703,4.329268292682927,53.0,15,11,3
2020,REG,00-0029119,D.Carrier,LV,1,1,14.0,0,0.832860550726764,0.832860550726764,1,1.0,-4.0,18.0,-4.0,18.0,1.0,0,0,0
2020,REG,00-0029137,A.Jeffery,PHI,13,6,115.0,1,4.162867524020838,0.32022057877083365,6,0.46153846153846156,188.0,25.0,14.461538461538462,4.166666666666667,5.0,3,2,1
2020,REG,00-0029141,A.Morris,NYG,4,3,19.0,1,2.248290986521167,0.5620727466302917,2,0.5,4.0,17.0,1.0,5.666666666666667,2.0,0,1,1
2020,REG,00-0029293,M.Jones,DET,116,76,978.0,9,25.595726302278297,0.220652812950675,63,0.5431034482758621,1461.0,196.0,12.594827586206897,2.5789473684210527,52.0,19,15,4
2020,REG,00-0029528,B.Massie,CHI,1,1,4.0,0,1.90331952483393,1.90331952483393,1,1.0,3.0,1.0,3.0,1.0,1.0,0,0,0
2020,REG,00-0029608,T.Hilton,IND,94,56,762.0,5,29.483317407048315,0.31365231284093953,50,0.5319148936170213,1166.0,194.0,12.404255319148936,3.4642857142857144,42.0,11,11,3
2020,REG,00-0029615,L.Miller,CHI,2,2,6.0,0,-0.041862758807838074,-0.020931379403919037,1,0.5,2.0,4.0,1.0,2.0,1.0,0,0,0
2020,REG,00-0029627,J.Crawford,TEN,1,0,0.0,0,-0.947,-0.947,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
2020,REG,00-0029632,M.Sanu,DET,24,16,178.0,1,15.133755191488387,0.6305731329786828,16,0.6666666666666666,284.0,33.0,11.833333333333334,2.0625,12.0,3,2,1
2020,REG,00-0029632,M.Sanu,SF,1,1,9.0,0,2.09973601350794,2.09973601350794,1,1.0,5.0,4.0,5.0,4.0,1.0,0,1,0
2020,REG,00-0029701,R.Tannehill,TEN,1,1,0.0,0,-1.4736892051283,-1.4736892051283,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2020,REG,00-0029738,D.Fells,HOU,28,21,312.0,4,22.770065922290094,0.8132166400817891,20,0.7142857142857143,199.0,177.0,7.107142857142857,8.428571428571429,16.0,3,4,2
2020,REG,00-0029892,K.Juszczyk,SF,29,19,202.0,4,-0.7838107500866031,-0.027027956899538037,15,0.5172413793103449,188.0,101.0,6.482758620689655,5.315789473684211,10.0,3,9,4
2020,REG,00-0030035,A.Thielen,MIN,110,74,925.0,14,46.13811530578094,0.41943741187073585,71,0.6454545454545455,1239.0,243.0,11.263636363636364,3.2837837837837838,52.0,11,22,13
2020,REG,00-0030061,Z.Ertz,PHI,73,36,335.0,1,-18.212162982885925,-0.24948168469706747,26,0.3561643835616438,536.0,88.0,7.342465753424658,2.4444444444444446,16.0,4,8,1
2020,REG,00-0030085,K.Stills,HOU,19,11,144.0,1,4.001331335981371,0.2105963861042827,9,0.47368421052631576,238.0,17.0,12.526315789473685,1.5454545454545454,8.0,2,1,0
2020,REG,00-0030089,L.Willson,BAL,3,1,12.0,0,-4.692213719361458,-1.5640712397871528,1,0.3333333333333333,13.0,2.0,4.333333333333333,2.0,0.0,0,1,0
2020,REG,00-0030107,T.Riddick,LV,6,5,43.0,0,-0.2624161535641229,-0.04373602559402048,3,0.5,10.0,33.0,1.6666666666666667,6.6,1.0,0,1,0
2020,REG,00-0030108,R.Griffin,NYJ,12,9,86.0,0,2.2589172719453883,0.18824310599544902,5,0.4166666666666667,63.0,49.0,5.25,5.444444444444445,4.0,1,0,0
2020,REG,00-0030155,D.Harris,CHI,14,7,45.0,0,-7.808701497329307,-0.557764392666379,5,0.35714285714285715,92.0,25.0,6.571428571428571,3.5714285714285716,2.0,0,3,0
2020,REG,00-0030181,J.Doyle,IND,33,23,251.0,3,12.010161358676372,0.3639442835962537,21,0.6363636363636364,229.0,91.0,6.9393939393939394,3.9565217391304346,13.0,2,8,3
2020,REG,00-0030216,J.Hill,NO,10,8,46.0,1,2.4096867117332263,0.24096867117332263,5,0.5,45.0,37.0,4.5,4.625,4.0,0,1,1
2020,REG,00-0030279,K.Allen,LAC,149,100,992.0,8,29.9826605819237,0.20122590994579664,78,0.5234899328859061,1052.0,437.0,7.060402684563758,4.37,61.0,10,19,7
2020,REG,00-0030288,R.Burkhead,NE,33,25,192.0,3,0.8191561441442463,0.024822913458916556,12,0.36363636363636365,31.0,201.0,0.9393939393939394,8.04,11.0,1,6,2
2020,REG,00-0030404,C.Thompson,JAX,23,20,146.0,1,-0.5434789085836993,-0.023629517764508664,11,0.4782608695652174,64.0,107.0,2.782608695652174,5.35,5.0,0,4,1
2020,REG,00-0030431,R.Woods,LA,129,90,936.0,6,12.13304318742099,0.0940545983521007,61,0.4728682170542636,898.0,494.0,6.961240310077519,5.488888888888889,46.0,11,11,4
2020,REG,00-0030443,L.Toilolo,NYG,6,5,46.0,0,1.9419461692450581,0.32365769487417634,4,0.6666666666666666,26.0,26.0,4.333333333333333,5.2,3.0,0,0,0
2020,REG,00-0030456,G.Bernard,CIN,59,47,355.0,3,6.240529358006716,0.10577168403401215,26,0.4406779661016949,77.0,350.0,1.305084745762712,7.446808510638298,15.0,3,11,3
2020,REG,00-0030465,K.Barner,TB,1,0,0.0,0,1.09104115411174,1.09104115411174,1,1.0,3.0,0.0,3.0,0.0,0.0,0,0,0
2020,REG,00-0030470,V.McDonald,PIT,20,15,99.0,0,-2.9008884077775376,-0.14504442038887688,6,0.3,37.0,79.0,1.85,5.266666666666667,4.0,0,2,0
2020,REG,00-0030472,J.Reed,SF,46,26,231.0,4,4.329654821074088,0.09412293089291497,19,0.41304347826086957,370.0,84.0,8.043478260869565,3.230769230769231,16.0,1,8,4
2020,REG,00-0030496,L.Bell,KC,17,13,99.0,0,2.0793208397226453,0.12231299057192031,9,0.5294117647058824,-11.0,118.0,-0.6470588235294118,9.076923076923077,5.0,0,5,0
2020,REG,00-0030496,L.Bell,NYJ,3,3,39.0,0,1.633593333885069,0.544531111295023,2,0.6666666666666666,21.0,18.0,7.0,6.0,2.0,1,0,0
2020,REG,00-0030506,T.Kelce,KC,146,105,1416.0,11,75.21991161171188,0.5152048740528211,94,0.6438356164383562,1243.0,587.0,8.513698630136986,5.59047619047619,79.0,23,22,10
2020,REG,00-0030513,L.Murray,NO,26,23,176.0,1,3.9810810963821996,0.1531185037070077,13,0.5,-25.0,198.0,-0.9615384615384616,8.608695652173912,8.0,2,5,0
2020,REG,00-0030525,T.Austin,GB,5,5,20.0,0,-0.307193114946131,-0.0614386229892262,3,0.6,-22.0,42.0,-4.4,8.4,1.0,0,1,0
2020,REG,00-0030549,T.Eifert,JAX,60,36,349.0,2,-1.2515523006366365,-0.02085920501061061,30,0.5,503.0,102.0,8.383333333333333,2.8333333333333335,22.0,1,11,2
2020,REG,00-0030564,D.Hopkins,ARI,161,115,1407.0,6,52.762435132661,0.3277169884016211,91,0.5652173913043478,1432.0,519.0,8.894409937888199,4.51304347826087,75.0,17,19,3
2020,REG,00-0030578,C.Patterson,CHI,25,21,132.0,0,-0.6680522247625027,-0.026722088990500107,12,0.48,90.0,114.0,3.6,5.428571428571429,7.0,1,3,0
2020,REG,00-0030584,E.Fisher,KC,1,1,2.0,1,0.904668471921468,0.904668471921468,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1
2020,REG,00-0030663,W.Snead,BAL,48,33,432.0,3,18.345950578026677,0.3822073037088891,28,0.5833333333333334,428.0,187.0,8.916666666666666,5.666666666666667,23.0,7,8,3
2020,REG,00-0030670,B.Fowler,NO,6,2,11.0,0,-8.024719271488726,-1.3374532119147877,1,0.16666666666666666,47.0,1.0,7.833333333333333,0.5,1.0,0,0,0
2020,REG,00-0030710,T.Burton,IND,47,28,250.0,3,-3.9201984147483535,-0.08340847690953944,24,0.5106382978723404,341.0,87.0,7.25531914893617,3.107142857142857,14.0,1,9,3
2020,REG,00-0030968,K.Smith,ATL,15,11,59.0,0,-2.553450974170119,-0.1702300649446746,4,0.26666666666666666,28.0,44.0,1.8666666666666667,4.0,4.0,0,1,0
2020,REG,00-0031045,C.Hyde,SEA,20,16,93.0,0,-0.9464918978440489,-0.04732459489220244,8,0.4,47.0,108.0,2.35,6.75,4.0,0,0,0
2020,REG,00-0031051,J.Brown,BUF,52,33,458.0,3,27.627609191676314,0.531300176763006,31,0.5961538461538461,643.0,177.0,12.365384615384615,5.363636363636363,22.0,7,8,1
2020,REG,00-0031062,J.White,NE,62,49,375.0,1,-0.018926412005253523,-0.0003052647097621536,28,0.45161290322580644,-40.0,411.0,-0.6451612903225806,8.387755102040817,20.0,4,6,1
2020,REG,00-0031166,S.Roberts,CAR,6,4,31.0,0,-1.0353864721608281,-0.1725644120268047,2,0.3333333333333333,44.0,22.0,7.333333333333333,5.5,2.0,0,0,0
2020,REG,00-0031235,O.Beckham,CLE,42,23,319.0,3,6.5932144925088165,0.15698129744068612,19,0.4523809523809524,549.0,46.0,13.071428571428571,2.0,17.0,3,6,1
2020,REG,00-0031235,O.Beckham Jr.,CLE,1,0,0.0,0,-4.44302691880148,-4.44302691880148,0,0.0,35.0,0.0,35.0,0.0,0.0,0,0,0
2020,REG,00-0031236,B.Cooks,HOU,119,81,1143.0,6,48.26113919501091,0.40555579155471355,72,0.6050420168067226,1408.0,338.0,11.831932773109244,4.172839506172839,51.0,20,11,2
2020,REG,00-0031260,L.Thomas,WAS,111,72,670.0,6,6.808255846641622,0.06133563825803263,53,0.4774774774774775,770.0,288.0,6.936936936936937,4.0,36.0,5,18,6
2020,REG,00-0031273,C.Brate,TB,34,28,282.0,2,23.42131520512345,0.6888622119153955,23,0.6764705882352942,291.0,71.0,8.558823529411764,2.5357142857142856,17.0,2,4,2
2020,REG,00-0031285,D.Freeman,NYG,10,7,58.0,0,1.2837847552727868,0.12837847552727868,5,0.5,-14.0,70.0,-1.4,10.0,3.0,0,3,0
2020,REG,00-0031319,D.Spencer,DEN,6,3,26.0,0,0.786576507046787,0.13109608450779783,3,0.5,33.0,12.0,5.5,4.0,1.0,0,0,0
2020,REG,00-0031325,S.Watkins,KC,55,37,421.0,2,21.28732849876675,0.38704233634121366,36,0.6545454545454545,443.0,157.0,8.054545454545455,4.243243243243243,27.0,4,9,2
2020,REG,00-0031339,D.Moncrief,NE,2,1,15.0,0,1.103159950580448,0.551579975290224,1,0.5,5.0,14.0,2.5,14.0,1.0,0,0,0
2020,REG,00-0031357,C.Goodwin,DAL,1,0,0.0,0,-3.32160479493905,-3.32160479493905,0,0.0,9.0,0.0,9.0,0.0,0.0,0,0,0
2020,REG,00-0031376,J.McKinnon,SF,47,33,253.0,1,-10.488061513119034,-0.22315024495997943,22,0.46808510638297873,156.0,178.0,3.3191489361702127,5.393939393939394,12.0,2,7,1
2020,REG,00-0031381,D.Adams,GB,149,115,1374.0,18,77.43359819182902,0.5196885784686511,96,0.6442953020134228,1330.0,597.0,8.926174496644295,5.191304347826087,73.0,18,28,14
2020,REG,00-0031382,J.Landry,CLE,101,72,840.0,3,48.56912168855471,0.4808823929559872,62,0.6138613861386139,826.0,347.0,8.178217821782178,4.819444444444445,46.0,11,16,3
2020,REG,00-0031384,R.Rodgers,PHI,32,24,345.0,2,21.607315667191997,0.6752286145997499,21,0.65625,305.0,95.0,9.53125,3.9583333333333335,16.0,5,4,1
2020,REG,00-0031387,E.Ebron,PIT,92,56,558.0,5,2.630922497644674,0.028596983670050802,42,0.45652173913043476,658.0,192.0,7.1521739130434785,3.4285714285714284,30.0,6,20,5
2020,REG,00-0031408,M.Evans,TB,111,70,1006.0,13,49.98284588575147,0.4502959088806439,61,0.5495495495495496,1320.0,265.0,11.891891891891891,3.7857142857142856,55.0,20,21,9
2020,REG,00-0031428,A.Robinson,CHI,151,102,1250.0,6,35.19439964967042,0.2330754943686783,85,0.5629139072847682,1450.0,319.0,9.602649006622517,3.127450980392157,68.0,22,19,4
2020,REG,00-0031484,C.Manhertz,CAR,8,6,52.0,0,-0.7028197830659335,-0.08785247288324169,3,0.375,32.0,33.0,4.0,5.5,1.0,0,0,0
2020,REG,00-0031544,A.Cooper,DAL,130,92,1114.0,5,38.777174538753826,0.298285957990414,76,0.5846153846153846,1145.0,413.0,8.807692307692308,4.489130434782608,54.0,13,16,4
2020,REG,00-0031547,D.Parker,MIA,104,63,793.0,4,18.370443866528536,0.17663888333200514,57,0.5480769230769231,1010.0,173.0,9.711538461538462,2.746031746031746,45.0,10,15,3
2020,REG,00-0031549,N.Agholor,LV,82,48,896.0,8,36.94452028729544,0.45054293033287124,44,0.5365853658536586,1269.0,230.0,15.475609756097562,4.791666666666667,37.0,15,13,3
2020,REG,00-0031558,M.Williams,ARI,10,8,102.0,1,2.2427271036722143,0.22427271036722143,5,0.5,38.0,66.0,3.8,8.25,4.0,2,3,1
2020,REG,00-0031585,M.Pruitt,TEN,8,5,49.0,2,3.0374506296939177,0.3796813287117397,5,0.625,67.0,13.0,8.375,2.6,4.0,1,2,1
2020,REG,00-0031588,S.Diggs,BUF,166,127,1535.0,8,84.82890373178046,0.5110174923601233,109,0.6566265060240963,1674.0,464.0,10.08433734939759,3.6535433070866143,73.0,20,16,5
2020,REG,00-0031595,M.Burton,NO,4,4,28.0,0,2.928763680043628,0.732190920010907,3,0.75,6.0,22.0,1.5,5.5,1.0,0,1,0
2020,REG,00-0031598,N.Boyle,BAL,17,14,113.0,2,6.218766208155997,0.36580977695035277,10,0.5882352941176471,93.0,34.0,5.470588235294118,2.4285714285714284,8.0,1,3,2
2020,REG,00-0031610,D.Waller,LV,146,107,1196.0,9,57.387833747269944,0.3930673544333558,90,0.6164383561643836,1128.0,572.0,7.726027397260274,5.345794392523365,69.0,16,24,6
2020,REG,00-0031687,R.Mostert,SF,19,16,156.0,1,5.396689271321524,0.28403627743797494,10,0.5263157894736842,20.0,136.0,1.0526315789473684,8.5,5.0,1,0,0
2020,REG,00-0031690,E.Tomlinson,BAL,1,0,0.0,0,-2.29745125357294,-2.29745125357294,0,0.0,34.0,0.0,34.0,0.0,0.0,0,0,0
2020,REG,00-0031763,D.Carter,HOU,2,1,8.0,0,1.1507289875298738,0.5753644937649369,1,0.5,16.0,4.0,8.0,4.0,0.0,0,1,0
2020,REG,00-0031787,J.Kumerow,BUF,1,1,22.0,1,3.94803707470419,3.94803707470419,1,1.0,22.0,0.0,22.0,0.0,1.0,1,0,0
2020,REG,00-0031806,M.Brown,LA,33,23,162.0,0,-2.89763496808075,-0.08780712024487121,14,0.42424242424242425,-5.0,178.0,-0.15151515151515152,7.739130434782608,9.0,1,4,0
2020,REG,00-0031868,D.Byrd,NE,77,47,604.0,1,16.15130947141736,0.2097572658625631,41,0.5324675324675324,882.0,172.0,11.454545454545455,3.6595744680851063,29.0,10,2,0
2020,REG,00-0031921,K.Lamm,CLE,1,1,1.0,1,1.24492190295132,1.24492190295132,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1
2020,REG,00-0031941,J.Crowder,NYJ,89,59,699.0,6,24.324352867736746,0.2733073355925477,43,0.48314606741573035,673.0,327.0,7.561797752808989,5.5423728813559325,32.0,9,10,4
2020,REG,00-0031951,J.O'Shaughnessy,JAX,39,28,262.0,0,9.297991644402037,0.2384100421641548,24,0.6153846153846154,274.0,94.0,7.0256410256410255,3.357142857142857,12.0,3,3,0
2020,REG,00-0032009,A.Humphries,TEN,35,23,228.0,2,5.427032957863081,0.15505808451037373,22,0.6285714285714286,335.0,45.0,9.571428571428571,1.9565217391304348,11.0,2,6,1
2020,REG,00-0032054,B.Perriman,NYJ,60,30,505.0,3,0.959921756655679,0.01599869594426132,24,0.4,906.0,160.0,15.1,5.333333333333333,20.0,10,6,1
2020,REG,00-0032058,T.Coleman,SF,5,4,34.0,0,0.978089921991344,0.1956179843982688,3,0.6,13.0,21.0,2.6,5.25,2.0,0,2,0
2020,REG,00-0032062,B.Bell,DAL,15,11,110.0,0,1.521892757795282,0.10145951718635214,9,0.6,77.0,48.0,5.133333333333334,4.363636363636363,7.0,1,3,0
2020,REG,00-0032063,M.Davis,CAR,70,59,373.0,2,-6.551974284023284,-0.09359963262890407,34,0.4857142857142857,-39.0,422.0,-0.5571428571428572,7.1525423728813555,17.0,4,11,2
2020,REG,00-0032098,D.Brown,NYJ,2,2,31.0,0,4.36922450916609,2.184612254583045,2,1.0,10.0,21.0,5.0,10.5,2.0,0,0,0
2020,REG,00-0032104,A.Abdullah,MIN,9,8,58.0,2,4.559923368593462,0.5066581520659402,4,0.4444444444444444,-5.0,63.0,-0.5555555555555556,7.875,4.0,1,3,1
2020,REG,00-0032128,C.Conley,JAX,63,40,471.0,2,12.111614303506487,0.19224784608740456,35,0.5555555555555556,652.0,180.0,10.34920634920635,4.5,24.0,5,6,1
2020,REG,00-0032134,C.Uzomah,CIN,11,8,87.0,1,5.250519627103432,0.477319966100312,8,0.7272727272727273,94.0,30.0,8.545454545454545,3.75,6.0,1,2,0
2020,REG,00-0032135,J.James,DET,22,14,129.0,2,-4.079514953948091,-0.1854324979067314,8,0.36363636363636365,118.0,76.0,5.363636363636363,5.428571428571429,6.0,2,7,2
2020,REG,00-0032141,G.Swaim,TEN,12,9,83.0,1,4.2518372736813035,0.3543197728067753,8,0.6666666666666666,79.0,35.0,6.583333333333333,3.888888888888889,6.0,0,3,1
2020,REG,00-0032144,M.Gordon,DEN,44,32,158.0,1,-18.343351275425572,-0.416894347168763,14,0.3181818181818182,9.0,162.0,0.20454545454545456,5.0625,7.0,1,4,1
2020,REG,00-0032187,D.Johnson,HOU,19,17,153.0,1,6.805307558254647,0.35817408201340245,10,0.5263157894736842,39.0,116.0,2.0526315789473686,6.823529411764706,6.0,3,8,1
2020,REG,00-0032187,Da.Johnson,HOU,27,16,161.0,1,-5.468116700958862,-0.20252284077625415,12,0.4444444444444444,129.0,119.0,4.777777777777778,7.4375,10.0,1,6,1
2020,REG,00-0032200,T.Montgomery,NO,6,3,27.0,0,-2.394389351422437,-0.39906489190373945,1,0.16666666666666666,10.0,33.0,1.6666666666666667,11.0,1.0,0,1,0
2020,REG,00-0032209,T.Yeldon,BUF,4,1,22.0,1,1.8824117638287117,0.4706029409571779,1,0.25,14.0,0.0,3.5,0.0,1.0,1,0,0
2020,REG,00-0032211,T.Lockett,SEA,132,100,1054.0,10,73.64311364111447,0.557902376069049,87,0.6590909090909091,1285.0,327.0,9.734848484848484,3.27,57.0,10,16,8
2020,REG,00-0032214,T.Kroft,BUF,16,12,119.0,3,8.547316091771492,0.5342072557357183,11,0.6875,121.0,44.0,7.5625,3.6666666666666665,9.0,1,5,3
2020,REG,00-0032241,T.Gurley,ATL,35,25,164.0,0,1.2359981352929035,0.035314232436940096,14,0.4,51.0,123.0,1.457142857142857,4.92,7.0,1,0,0
2020,REG,00-0032257,D.Johnson,HOU,27,20,172.0,1,-0.21354256419735418,-0.007908983859161266,12,0.4444444444444444,64.0,146.0,2.3703703703703702,7.3,6.0,2,7,0
2020,REG,00-0032257,Du.Johnson,HOU,8,8,77.0,0,4.648764407436829,0.5810955509296036,5,0.625,3.0,74.0,0.375,9.25,2.0,1,1,0
2020,REG,00-0032385,S.Shepard,NYG,92,66,656.0,3,25.96677410946018,0.2822475446680454,52,0.5652173913043478,746.0,204.0,8.108695652173912,3.090909090909091,37.0,10,13,3
2020,REG,00-0032392,A.Hooper,CLE,70,46,435.0,4,22.45112205340092,0.32073031504858457,39,0.5571428571428572,456.0,169.0,6.514285714285714,3.6739130434782608,27.0,3,9,4
2020,REG,00-0032393,C.Prosise,HOU,5,5,18.0,1,-0.881071604730095,-0.17621432094601902,1,0.2,-8.0,26.0,-1.6,5.2,1.0,0,1,1
2020,REG,00-0032394,N.Vannett,DEN,22,14,95.0,1,-4.733247256008206,-0.21514760254582754,10,0.45454545454545453,93.0,64.0,4.2272727272727275,4.571428571428571,6.0,0,4,1
2020,REG,00-0032404,T.Ervin,GB,15,11,84.0,0,2.858416678674982,0.19056111191166547,9,0.6,-15.0,84.0,-1.0,7.636363636363637,6.0,1,1,0
2020,REG,00-0032426,A.Collins,SEA,2,1,4.0,0,-1.076321283122524,-0.538160641561262,0,0.0,11.0,1.0,5.5,1.0,0.0,0,0,0
2020,REG,00-0032434,B.Allen,CIN,1,0,0.0,0,-0.500217972323299,-0.500217972323299,0,0.0,8.0,0.0,8.0,0.0,0.0,0,1,0
2020,REG,00-0032464,K.Raymond,TEN,15,9,187.0,0,6.811269694606545,0.454084646307103,8,0.5333333333333333,263.0,38.0,17.533333333333335,4.222222222222222,7.0,4,0,0
2020,REG,00-0032543,A.Erickson,CIN,17,12,139.0,0,2.6832760619712834,0.15783976835125196,10,0.5882352941176471,122.0,67.0,7.176470588235294,5.583333333333333,5.0,2,1,0
2020,REG,00-0032577,D.Foster,ARI,1,1,7.0,0,0.662165773333982,0.662165773333982,1,1.0,4.0,3.0,4.0,3.0,1.0,0,0,0
2020,REG,00-0032602,J.McKissic,WAS,110,80,589.0,2,-9.488661995427972,-0.08626056359479974,51,0.4636363636363636,186.0,503.0,1.690909090909091,6.2875,32.0,2,12,1
2020,REG,00-0032688,R.Anderson,CAR,137,95,1093.0,3,28.13957065418675,0.20539832594296897,69,0.5036496350364964,1318.0,494.0,9.620437956204379,5.2,49.0,16,16,1
2020,REG,00-0032725,S.Anderson,LAC,11,8,106.0,0,5.368926214985537,0.48808420136232156,7,0.6363636363636364,44.0,80.0,4.0,10.0,7.0,1,0,0
2020,REG,00-0032741,P.Barber,WAS,7,4,12.0,0,-2.775825373595581,-0.39654648194222586,1,0.14285714285714285,1.0,11.0,0.14285714285714285,2.75,1.0,0,0,0
2020,REG,00-0032764,D.Henry,TEN,31,19,114.0,0,-6.837931312404503,-0.22057842943240333,9,0.2903225806451613,-29.0,127.0,-0.9354838709677419,6.684210526315789,4.0,1,1,0
2020,REG,00-0032765,M.Thomas,NO,55,40,438.0,0,15.378163100121956,0.27960296545676283,32,0.5818181818181818,528.0,82.0,9.6,2.05,25.0,5,11,0
2020,REG,00-0032775,D.Robinson,KC,59,45,466.0,3,20.56948566253413,0.3486353502124429,35,0.5932203389830508,525.0,173.0,8.898305084745763,3.8444444444444446,26.0,7,6,1
2020,REG,00-0032778,T.Sharpe,MIN,3,0,0.0,0,-4.866008272161709,-1.6220027573872364,0,0.0,112.0,0.0,37.333333333333336,0.0,0.0,0,0,0
2020,REG,00-0032780,J.Howard,MIA,1,1,-3.0,0,-1.0240601899568,-1.0240601899568,0,0.0,-4.0,0.0,-4.0,0.0,0.0,0,0,0
2020,REG,00-0032791,J.Grant,MIA,54,36,373.0,1,6.309339333699631,0.1168396172907339,29,0.5370370370370371,567.0,172.0,10.5,4.777777777777778,22.0,3,4,1
2020,REG,00-0032813,E.Penny,NYG,3,2,20.0,0,1.230562415032181,0.41018747167739367,2,0.6666666666666666,4.0,16.0,1.3333333333333333,8.0,1.0,0,1,0
2020,REG,00-0032881,T.Lewis,NO,3,1,5.0,0,-1.68247993348632,-0.5608266444954401,0,0.0,38.0,0.0,12.666666666666666,0.0,0.0,0,0,0
2020,REG,00-0032918,C.Ham,MIN,13,8,97.0,1,4.880745358765125,0.3754419506742404,8,0.6153846153846154,43.0,75.0,3.3076923076923075,9.375,6.0,1,3,1
2020,REG,00-0032940,D.Washington,KC,1,1,2.0,0,2.39874882888398,2.39874882888398,1,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
2020,REG,00-0032940,D.Washington,MIA,9,4,28.0,0,-0.037009292398578975,-0.004112143599842109,4,0.4444444444444444,25.0,22.0,2.7777777777777777,5.5,2.0,0,0,0
2020,REG,00-0032951,L.Treadwell,ATL,7,6,49.0,2,3.866599450383581,0.5523713500547973,5,0.7142857142857143,39.0,13.0,5.571428571428571,2.1666666666666665,4.0,0,3,2
2020,REG,00-0032956,A.Janovich,CLE,5,2,13.0,0,-1.786224134033546,-0.3572448268067092,1,0.2,9.0,12.0,1.8,6.0,1.0,0,0,0
2020,REG,00-0032972,D.Booker,LV,21,17,84.0,0,-13.60494181672916,-0.647854372225198,7,0.3333333333333333,7.0,81.0,0.3333333333333333,4.764705882352941,2.0,0,3,0
2020,REG,00-0032975,J.Williams,DET,4,4,21.0,0,0.23987041902728512,0.05996760475682128,2,0.5,-2.0,23.0,-0.5,5.75,2.0,0,0,0
2020,REG,00-0032977,R.Higgins,CLE,52,37,599.0,4,36.1214779190226,0.6946438061350501,37,0.7115384615384616,733.0,78.0,14.096153846153847,2.108108108108108,26.0,12,8,3
2020,REG,00-0032980,M.Johnson,IND,28,14,255.0,0,8.794779760514759,0.31409927716124136,12,0.42857142857142855,487.0,49.0,17.392857142857142,3.5,11.0,6,1,0
2020,REG,00-0032986,J.Holtz,CHI,1,0,0.0,0,-5.06785566196777,-5.06785566196777,0,0.0,6.0,0.0,6.0,0.0,0.0,0,1,0
